path,label,scene,label_name,split
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170106_180851_0e30__-122.34968094303304_37.77058016750495.png,1,20170106_180851_0e30,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170106_180851_0e30__-122.35542622489177_37.76012046677017.png,1,20170106_180851_0e30,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170106_180852_0e30__-122.33010562564398_37.71268726512258.png,1,20170106_180852_0e30,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170106_180852_0e30__-122.33879222602383_37.71187103566791.png,1,20170106_180852_0e30,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181026_0e1f__-122.40162410274698_37.83012541267463.png,1,20170129_181026_0e1f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181026_0e1f__-122.40916589654475_37.854796077789736.png,1,20170129_181026_0e1f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.3203380656004_37.71630873809904.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.32507606876622_37.72682728565301.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.32699665836446_37.736545433125954.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.33145885434004_37.74768402798642.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.33247674255702_37.717757108744294.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.33566224908485_37.75744197248642.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.33806372859296_37.73636474619838.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170129_181027_0e1f__-122.35269566281684_37.7568878146103.png,1,20170129_181027_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170211_181115_0e16__-122.34814283196715_37.767299910963274.png,1,20170211_181115_0e16,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170211_181116_0e16__-122.32842853639183_37.73633728423106.png,1,20170211_181116_0e16,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170211_181116_0e16__-122.33067690049103_37.74754439298979.png,1,20170211_181116_0e16,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170211_181116_0e16__-122.34176356649134_37.74533552020237.png,1,20170211_181116_0e16,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170211_181116_0e16__-122.34839683992097_37.73834212222343.png,1,20170211_181116_0e16,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170222_231255_0c27__-122.33178579749799_37.718888854795864.png,1,20170222_231255_0c27,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170226_180944_0e26__-122.3235427331075_37.726980733711294.png,1,20170226_180944_0e26,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170226_180944_0e26__-122.32795189635942_37.73633456767323.png,1,20170226_180944_0e26,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170226_180944_0e26__-122.32996797173575_37.71663425634572.png,1,20170226_180944_0e26,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170226_180944_0e26__-122.334134708449_37.726473208816216.png,1,20170226_180944_0e26,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170328_181231_0e0f__-122.33461370495729_37.72620551845789.png,1,20170328_181231_0e0f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170328_181231_0e0f__-122.34286695330135_37.716815017729736.png,1,20170328_181231_0e0f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170328_181231_0e0f__-122.34440969636191_37.727152707534785.png,1,20170328_181231_0e0f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170328_181231_0e0f__-122.34725729278844_37.736280817880996.png,1,20170328_181231_0e0f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170328_181231_0e0f__-122.35296881171361_37.75680819640679.png,1,20170328_181231_0e0f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180529_0f28__-122.32982855487886_37.74721509955338.png,1,20170414_180529_0f28,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180529_0f28__-122.33640349833591_37.75833844739851.png,1,20170414_180529_0f28,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180529_0f28__-122.34194895267746_37.747472669300684.png,1,20170414_180529_0f28,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180529_0f28__-122.34844059475294_37.76830201285339.png,1,20170414_180529_0f28,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180529_0f28__-122.354012063916_37.758247006690844.png,1,20170414_180529_0f28,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180529_0f28__-122.35735977825489_37.76889177756483.png,1,20170414_180529_0f28,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180530_0f28__-122.3382979580321_37.7368257320653.png,1,20170414_180530_0f28,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170414_180530_0f28__-122.34194847383088_37.747526745450706.png,1,20170414_180530_0f28,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_180519_1009__-122.33062239136795_37.74981539224976.png,1,20170419_180519_1009,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_180519_1009__-122.35212395588458_37.78338320950031.png,1,20170419_180519_1009,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_180520_1009__-122.33062287849596_37.74976131624496.png,1,20170419_180520_1009,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_180520_1009__-122.33518535433933_37.730805456742445.png,1,20170419_180520_1009,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_180520_1009__-122.33850981521253_37.7398012605276.png,1,20170419_180520_1009,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_181314_0e0d__-122.33062287849596_37.74976131624496.png,1,20170419_181314_0e0d,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_181314_0e0d__-122.35212466396104_37.783302095605244.png,1,20170419_181314_0e0d,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170419_181315_0e0d__-122.33515203635797_37.73072415039726.png,1,20170419_181315_0e0d,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170429_180518_1002__-122.32800801215963_37.73765982016313.png,1,20170429_180518_1002,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170429_180518_1002__-122.33504683102458_37.75770889529876.png,1,20170429_180518_1002,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170429_180518_1002__-122.3350656222537_37.72896609663195.png,1,20170429_180518_1002,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170429_180518_1002__-122.33764963851033_37.73698432756231.png,1,20170429_180518_1002,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170429_180518_1002__-122.34922374951728_37.76833337976097.png,1,20170429_180518_1002,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170429_180518_1002__-122.35330950478968_37.748968639580994.png,1,20170429_180518_1002,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180553_1018__-122.3337481378555_37.75061724553723.png,1,20170501_180553_1018,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180553_1018__-122.3358820245197_37.759525241391806.png,1,20170501_180553_1018,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180553_1018__-122.33878339676345_37.73966759833892.png,1,20170501_180553_1018,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180553_1018__-122.34069590476608_37.7697190596373.png,1,20170501_180553_1018,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180553_1018__-122.34267080761121_37.75055918962682.png,1,20170501_180553_1018,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180553_1018__-122.34982429184544_37.769769778936315.png,1,20170501_180553_1018,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180610_100e__-122.32991143835491_37.73802216894001.png,1,20170501_180610_100e,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180610_100e__-122.33378219015309_37.75061743802843.png,1,20170501_180610_100e,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180610_100e__-122.3358820245197_37.759525241391806.png,1,20170501_180610_100e,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180610_100e__-122.33658112716347_37.730813320305785.png,1,20170501_180610_100e,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180610_100e__-122.33878315625624_37.73969463643265.png,1,20170501_180610_100e,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180610_100e__-122.34073020592768_37.76969221223635.png,1,20170501_180610_100e,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180617_1005__-122.40480506252185_37.816081172987026.png,1,20170501_180617_1005,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180618_1005__-122.3299452411486_37.73804940053783.png,1,20170501_180618_1005,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180618_1005__-122.33878315625624_37.73969463643265.png,1,20170501_180618_1005,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180618_1005__-122.34270462076896_37.75058641760489.png,1,20170501_180618_1005,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_180618_1005__-122.34982429184544_37.769769778936315.png,1,20170501_180618_1005,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_181320_0e1f__-122.3356455643254_37.759307593839495.png,1,20170501_181320_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_181320_0e1f__-122.33654780764657_37.73073201434079.png,1,20170501_181320_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_181320_0e1f__-122.33864720750273_37.73966683428195.png,1,20170501_181320_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_181320_0e1f__-122.34263675527913_37.75055899970389.png,1,20170501_181320_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170501_181320_0e1f__-122.34975593269652_37.76979644106731.png,1,20170501_181320_0e1f,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170502_180546_1044__-122.34684178124445_37.76031655598638.png,1,20170502_180546_1044,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170502_180546_1044__-122.35866092206696_37.76021923258523.png,1,20170502_180546_1044,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.32354027371105_37.727251114384444.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.33004591866283_37.73821220943172.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.33295578338385_37.72127495855675.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.33317191791726_37.75031655353486.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.33593285673965_37.730971906981296.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.33806984779885_37.73950135674288.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.34170656308858_37.751770580625916.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.3448115019479_37.731778695498306.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.34697634464948_37.760506577224234.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170504_180549_1025__-122.34891245942455_37.74167082446454.png,1,20170504_180549_1025,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181257_0e2f__-122.34667102145275_37.7603696881756.png,1,20170505_181257_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.33194675931846_37.719917268982655.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.33614459969029_37.730134875729625.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.338448217423_37.73907084984848.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.3419813806201_37.75150172136352.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.34597112987036_37.73154177976957.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.34804190710095_37.739989566536124.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170505_181258_0e2f__-122.35226957112948_37.751072003314896.png,1,20170505_181258_0e2f,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180611_1010__-122.3387403458132_37.76746383928563.png,1,20170508_180611_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180611_1010__-122.34127176917151_37.7470362559054.png,1,20170508_180611_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180611_1010__-122.35116081872246_37.78053878650697.png,1,20170508_180611_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180611_1010__-122.35158678931549_37.74736384875284.png,1,20170508_180611_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180611_1010__-122.35862911003461_37.79150353594408.png,1,20170508_180611_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180612_1010__-122.33469792911802_37.728206916364876.png,1,20170508_180612_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180612_1010__-122.34130558022675_37.74706348428127.png,1,20170508_180612_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180612_1010__-122.34320797160096_37.728308716869805.png,1,20170508_180612_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170508_180612_1010__-122.35162084024427_37.74736403607661.png,1,20170508_180612_1010,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.32820764768411_37.73817470740451.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.332155699595_37.74971593305308.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.3361841828138_37.760013652022195.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.33952619157952_37.7403747883417.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.34143845365242_37.75128237373034.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.34389566106272_37.73139504875244.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.34852408322172_37.75878462398653.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.35008772267976_37.78247969976571.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.3505224163032_37.740571089062605.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.35055187378326_37.76836774618275.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.35395249049635_37.74943183596333.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180653_1007__-122.35727137539101_37.75942752052446.png,1,20170515_180653_1007,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180654_1007__-122.34103785170488_37.719643960374654.png,1,20170515_180654_1007,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170515_180654_1007__-122.34392970462561_37.73139523823038.png,1,20170515_180654_1007,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.32893214438306_37.73712429623044.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.33091516372806_37.71728858456287.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.33260420215133_37.74906952823837.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.33323121256697_37.728523103272465.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.33633731909474_37.75812175989443.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.33699601125934_37.737737757536976.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.34140533621209_37.74733443586415.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.34764717161039_37.75780635583718.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.3492190437419_37.74943283414725.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170522_180635_0f42__-122.35032196580875_37.767393062977916.png,1,20170522_180635_0f42,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180819_0f52__-122.339840050381_37.77020097559012.png,1,20170604_180819_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180819_0f52__-122.35022261547248_37.77096170605167.png,1,20170604_180819_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.3244485879647_37.728446060102726.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.33096120637589_37.750006591741034.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.33376014169035_37.730283660194715.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.33786604607423_37.73944613318674.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.34062430919786_37.75092630957995.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.34207285938561_37.72962732234876.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170604_180820_0f52__-122.35410294712266_37.75954539489429.png,1,20170604_180820_0f52,Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170609_180750_101b__-122.40971017622643_37.85068887637053.png,1,20170609_180750_101b,Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170609_180751_101b__-122.32199328731252_37.71769728443183.png,1,20170609_180751_101b,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170609_180751_101b__-122.32675050227115_37.73740928946283.png,1,20170609_180751_101b,Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\1__20170609_180751_101b__-122.32982392204339_37.747728821717814.png,1,20170609_180751_101b,Ship,test
